"#iremember playin Uno, LIFE, 7 other board games by myself because no one else wanted to play w/ me ; fckin losers LOL ",Positive
"#iremember Playing On The Sega Mega Drive...Sonic The Hedgehog, Alex Kidd &amp; Some Random Ninja Game! I Loved That...I Thought It Rocked!.. ",Positive
"#iremember Playing on the street as kids, the yearning for sunlight on cold winter days, making paper boats on rainy days ",Positive
#iremember playing street fighter and marvel vs. captain.. ,Positive
"#iremember playing the games,funny nicknames and all the sunny days that shine so brightly~~~@joeymcintyre @nkotb ",Positive
"#iremember Pogs, yoyos, sherbert straws and Gogos at school. Man those things were go fun they always got banned ",Negative
"#iremember Pogs, yoyos, sherbert straws and Gogos at school. Man those things were so fun they always got banned ",Negative
#iremember POKEMON  ooh good memories!,Positive
#iremember power rangers... and my crush on the red ranger. and saturday morning cartoons. what happened to them?! ,Negative
#iremember reading Zora Neal Hurston's Their Eyes Were Watching God for the first time in 11th grade and crying. Great read. ,Positive
#iremember rollin up one pant-leg so you could see my drop socks (evenly ruffled by the way!) ,Positive
"#iremember romper room!! my name was never called, it always made me sad ",Negative
#iremember scented markers ,Positive
#iremember school ,Negative
#iRemember seeing him wake up earlier than ever to come be in my video.. ,Positive
#iremember Sex In The Morning Before Work! lol Mornin' Twitts! ,Positive
#iremember shootin cap guns in the middle of the night for like a week still this dude scared me and my brothe wit a real one. ,Negative
#iremember silly rabbit trix are for kids... Why couldn't they just let the rabbit have some cerial  hahahahaha,Negative
#iremember skipping English class because apparently I can't spell. ,Negative
"#iremember slap bracelets, shiny metallic shirts, when the Mets sucked... oh wait. ",Negative
#iremember sliding down stairs on my mums roasting tin ,Positive
#iremember sophomore life. I miss it. ,Negative
#iremember sophomore life. I miss it.  omg http://tinyurl.com/nypzzt,Negative
#iremember SPICE GIRLS LOLLIIPOPS WITH THE COLLECTABLE STICKERS &amp; GUM IN THE MIDDLE!!  iloved those.,Positive
#iremember that smell of christmas morning..new plastic ,Positive
#Iremember the 1st time my folks let me havea Big mac... ,Positive
#iremember the bad times here in northern ireland ,Negative
#iremember the best time of my life: being a kid. ahh i missed those good old days ,Negative
#iremember The ending of the Bones Season 4 finale  'who are you?' I mean c'mon are you trying to make me break down ?,Negative
#iremember the first thoughts of GSW  they weren't good either,Negative
#iremember the first time i heard &quot;looking for love&quot; by mul-ty ,Positive
"#iremember the first time i met peytie and tea! haha they were like &quot;so are you gonna come sit with us, or what?&quot; haha ",Positive
#iremember THE FIRST TIME I SEE BATMAN AND MET LDB! STILL NO ROMEO  I WAS A IMMATURE FREAK! STILL AM!,Negative
"#iremember the happy feeling when you get your first salary... and right after that, sadness to realize how fast money goes away...    ",Negative
#iremember the HUGE smile my dad had on his face when he held his baby girl for the first time.  i love him,Positive
#iremember the last sunday ,Positive
#iremember the old 90s songs and when I hear them it brings back good memories  and im only 17 :-p but they bring back certain emotions!,Positive
#iremember the Oregon trail ... I miss that ,Negative
#iremember the school playing that Vitamin C song on the last day every year. (as we go on..we remember..all the times we..had together) ,Negative
#Iremember the skipper grows up doll -- move her arms up and down and her boobs grow! lol! ,Positive
#IRemember the song of @johncmayer 'back to you' so i am now making a remix  back to you baby,Positive
#iremember the summer of 2004. It was magic ,Positive
#iremember the time i got smashed out in my house party when i got my 1st job in canada and the cops came over at 2am to stop it! ,Positive
"#iremember the time, when we fell n love, #iremember the time, when we 1st met seriously, #iremember when MJ was still considered black ",Positive
#IRemember The Video In Highschool &quot;Bill Guy The Science Guy&quot; BILL BILL BILL BILL BILL BILL BILL BILL LOL!!! ,Positive
#iremember things ,Positive
#Iremember to remember nothing of yesterday ,Positive
#iremember trying and failing at using a pogo stick. ,Negative
#iremember waking up EARLY for saturday morning cartoons.. ,Positive
#iremember waking up for AC Slater on Saved By The Bell @ 7am ,Positive
#iremember Watchin the movie Clueless singin': 'Rollin with the Homies' LOL ,Positive
#iremember watching America's funniest video. I was laughing like cccraaaazy! ,Positive
#iremember watching G.I.Joe and dreaming of joining the army lol ,Positive
#iremember watching Mr. Rogers boring ass ,Positive
#iremember wearing Tommy Hilfiger down to my socks and drawers..where's Tommy @ now ,Negative
#iremember wen 2way Phones Where Tha It thing 2 Hav. *Even Tho I Didn't Hav One  *..lol,Negative
"#iremember wen the biggest deadline I had to worry about was the science fair project. I wanted to make the volcano, ",Negative
#iremember wet n wild!!! ,Negative
#iremember what an amaazing world this was before twilight was released  its jus gone down the shitter now ,Positive
#Iremember what I just remembered! ,Positive
#iremember when *NSYNC was the shiznit. i miss those day ,Negative
"#iremember when @brooklynpublic libraries had the best, coolest summer programs. before funding was slashed. ",Negative
#Iremember when @Lloyd_YG was in that group N-Toon! ,Positive
#iremember when @MrNewMe was nice 2 me ,Negative
#iremember when Aaliyah was the number one female artist.  RIP,Negative
#iremember when Aarton Senna crashed in San Marino ,Negative
#iremember when Alicia Keys first came out and everyone thought she was a lesbian becuz of the braids... SHE'S ONE OF THE SEXIEST NOW! ,Positive
#iremember when all i wanted was to have my prince charming find me &amp; we ride away on horses or in a carriage ,Positive
#iremember when arsenal was such a feared team ,Negative
#iremember when avril lavigne was cool. ,Positive
#iremember when going down town was just a shopping trip ,Positive
#iREMEMBER when he loved me ,Negative
#iremember when I 1st seen @Taybre @ the parade...I almost died! ,Positive
#iremember when I believed I could be anything I wanted when I grew up. Now I'm grown up. ,Negative
#iremember when i bougth ALBL last year! ='( Now I have to wait God knows how long to buy LVATT!  ,Negative
#iremember when i cooked eggs this morning  www.emerico.com,Positive
#iremember when I cut my hair when I was little lolz! ,Positive
#iremember when i didn't have to pay bills..uumm wait no I don't ,Negative
#iremember when I didn't like Taylor Swift 'cause she was Joe's girlfiend  ahaha,Positive
#iremember when i din't have the hiccups... make it go away! ,Negative
#iremember when i first met @brwndrby ,Positive
#iremember when I first saw Billy Mays on tv. ,Positive
#iremember when I gave the school a check for lunch every week.. I never got effn free lunch  lol,Negative
#iremember when i got a shot on my butt ,Negative
#iremember when i had money... where did it all go? ,Negative
#iremember when I had to be in 'when the street lights come on'. Amazing how they always came on later where I was than at home ,Positive
#iremember when I hit @marcopoe car afterschool....sorry babes ,Negative
#iremember when i lived @ home &amp; couldnt wait 2 get my own place. . . luv havin my space  ,Positive
#iRemember when I lived at home and didn't have any bills! ,Negative
#iremember when I loved Twitter more ,Negative
#iremember When I Rolled Out Of The Bed On Holiday And Landed In A Suitcase ,Positive
"#iremember when i saw porno for the first time, i was 11 yrs old, i didnt know he was suppose to shove it inside the girl ",Positive
#iremember when i split my head open.  ,Negative
#iremember when i thought I could talk to birds - looks like I'm still tweeting though ,Positive
#iremember when I tried to get on wit @knichole25 . She wouldnt let me ,Negative
#iremember when I use to pee in the bed and tell my mom my cabbage patch doll did it..  Ohh why did i say that?,Negative
#iRemember when I used 2 look forward 2 saturday mornings....&quot;Live &amp; kicking&quot; &quot;SMTV: Live&quot; ,Negative
#iremember When I used to get like 8 goodmorning text messages from girls...now I only get like 2 ,Negative
#iremember when i used to have loads of money.... stupid recession ,Negative
#Iremember when i used to like my job... damn recession hate working for a bank now ,Negative
#iremember when I used to Sleep...... ,Negative
#iremember when I used to steal lego from the library ,Positive
"#iremember when i used to wear a school uniform, hmm i loved my cape  #NNSS",Positive
#iremember when i was a good girl and didn't do anything wrong. ,Positive
#iremember when I was cool ,Negative
#iremember when i was flu free .. lol  ,Negative
#iremember when i was gay  kkk,Negative
#iremember when I was his fave ,Negative
#iremember when I was in school I used to have free samosas and dint pay for them every single time  had fun foolling the poor shopkeeper!,Positive
"#iremember when I was sick before I started my business, I could curl up for days and be a baby until I got better. ",Negative
#iremember when i was young and it was so uncomplicated... no bills... no boyfriends... it was all lego and grilled cheese ,Positive
#iremember when i went to get @MissKeriBaby 's album they were all out &amp; i made the guy go in the back &amp; find more ,Positive
"#iremember when i worked with my mom(cleaned up stuff) and she gave me extra pocketmoney, but it doesnt working out cuz im to lazy ",Positive
"#iremember when if you had shotgun 56k dial-up, you were a God among men.  ",Positive
#iremember When IHOP got shot up after the club @ the beginning of frosh year. RIP Ashton ,Negative
#iremember when kobe won his first ring w/o shaq...lol ,Positive
#iremember when lil kim didn't look like a manequin ,Negative
#Iremember when Mankind died during the &quot;Buried Alive&quot; Match w/ the Undertaker but came back the next wk as &quot;Dude Love&quot; n beat him. ,Positive
#iremember when me and my big brother used to kick it....  ,Negative
#iremember when me anddd  @gimmedunkaroos tlkd everyday . ,Negative
"#iremember when me, @jojo1124, and @cgreeeeeeen stayed up alll damned night voting for @TheRealJordin xD again, RIP Y!Live ",Negative
#iremember when my back didn't hurt after a day in the garden ,Negative
#iremember when my bff and I used to make it a point to go to Red Cat on tuesdays cause it was the ish! I miss her mucho!! incomparable ,Positive
#iremember when my dad caughting me smoking...he took my blunt &amp; smoked it in my face. ,Negative
#iremember when my first love died ,Negative
#iremember when my grandma used to still be all full of spunk and energy. ,Negative
#iremember when my old laptop used to work well so I COULD talk 'til the early weekend mornings on MSN with @phoebegeorgina &amp; @AnnabelHOE ,Negative
#iRemember when my programs just plain worked. This error is killing me! ,Negative
#iremember when myspace 1st came out &amp; i couldnt make friends  ....,Negative
#iremember when one kid would fart in class and it would be the funniest thing in the entire world!... kinda still is for the immature ,Positive
#iremember when penny sweets actually cost 1p ,Positive
"#iremember when people still bought cassettes and used them to tape off the radio, the quality was the shit ",Positive
#iremember when people weren't so ignorant as to think that they are always right and then tell a story that never happened ,Positive
#iremember when riots were more than just random vandalism they were lots of thefts with street resell.  i miss the old days. RODNEY KING!,Negative
#iremember when rolling down a hill and getting covered in grass stains was the best fun ever  I suppose it still could be ...,Positive
#iremember when rugrats used to go on tv! i miss that show ,Negative
#iremember when Saturday morning cartoons were the highlight of a long week  ,Positive
#iremember when smoking was a lesser crime than...say...graffiti ,Positive
#iremember when Sundays actually meant something to me ,Negative
#iremember when teenagers/kids puffed up their shoes by stuffing 5 pairs of socks in them. ,Positive
#iremember when the Bulls where the best NBA team. #iremember when Mexico was the best team in the CONCACAF. ,Negative
#iremember when The Closer had a Skip-It...madd fun in the parking lot @ Franklin Ct....Sorry I broke it  rotflmfao @msayocutie!,Negative
#iremember when the DVD fucked up and @godiegogo12 did a voiceover and the black guy REALLY wanted eggs ,Positive
#Iremember when the Lakers won title #15 about 4 1/2 hours ago  #golakers,Positive
"#iremember when the lakerz won tha finals.2009 statz, 15 stackz. ",Positive
#iremember when the only thing we'd worry about in school was peeing in our skirts ,Negative
#iremember when the parkers used to always air  good ol days,Negative
#iremember when there was no such thing as terrorists. why dont they fuck off? ,Positive
#iremember when there were only two of us. Life is so different and better now there's three of us ,Positive
#iremember when they used to hnd out power ranger toys w/ happy meals...speakin of power rangers i want my movie @prrivera07 haha jk ,Positive
#iremember when we had pen pals back in elementary school ,Negative
#iremember when we used to be together thinking that you were amazing then i found out your a player  i know i wasnt the only who thought,Negative
#iremember when we were soo stuck on each othr b4 u got this freakin girlfriend  things changed,Negative
#iremember when we wud go ridin our bikes down at da quarry  gud times ,Positive
#iremember when women didn't show their ass and titties online ,Negative
#iremember when you just gave Google some money and they gave you the traffic ,Positive
#iremember WKRP in Cinncinati ,Positive
"#iremember writing a 2 page letter to a girl and delivering it to her door, enclosing my bracelet for her to wear while she's away ",Negative
#iremember...all the fun i had at ST MATTHEW ,Positive
#iremember...always being the PINK power ranger ,Positive
#iremember...when i used to write stories in highschool...and those fools loving them ,Positive
#is home with a sick little one ...  Glad it's Friday though!!!,Negative
#islam always in my heart ,Positive
#iswearididntlearnthisatall  #s2istheworst4chaptertextbookever   i prefer #skylarksandsquirrels ,Positive
"#Italy, stole the world cup from Australias hands in 2006  NOT THIS TIME THO!!",Negative
#itfe09 (I need another coffee so I can spell properly! ,Positive
#itsc09 day 1 drawing to a close - beer upon a boat awaits ,Positive
#itsc09 The Bris evening event tomorrow night sounds like the place to be! Not to mention the workshops. Pitty I'm in Adel ,Negative
#itsucks because the delicious are the ones that make you fat. ,Negative
#itsucks that it's Thursday and not Friday.. ,Negative
#itsucks when everyone but the one i want to text me is texting me! ,Negative
#itsucks when u fall asleep during the day (take a nap) &amp;&amp; then can't fall asleep at nite!  tossing &amp; turning...,Negative
#itsuckswhen you twitt so much you over load the page and lose followers  cry with me!!!! *snifF SnifF*,Negative
#iusedtobescaredof the girls in the year above me at school ,Negative
#iusedtolove Jellies!! Now I feel like im too old to wear 'em ,Negative
#i've Learned not to Snog n Tell ,Negative
#ivealwayswantedtosay Sorry to his wife also for moonying her...she was a lovely lady and it was a dare...she did not deserve that! ,Negative
#ivf means i have to take antibiotics before ceri's procedure... they give me indigestion ,Negative
#iwillnotbeafattychallenge Day 0: Survived without eating cup noodles and only having 1 packet drink at the office. Really hungry now tho ,Negative
#iwish I could pick between music business major or businss admin. major HELP ,Negative
#iwish my dad was alive  ,Negative
"#iwould do anything  to have my brothers, uncle and granddad back here. ",Negative
#iwould love to see all my old friends from carver. ,Negative
#iwouldntfollow DiDDY iF i WAS FRESH OUT OF PRiSON AND HE WAS FREE PUSSY ,Positive
#Jack_Pierce http://jackpierce.co.uk For Win! all the awesome you can handle. ,Positive
#jaljeera can't beat #followfriday  More People know Friday than Jaljeera ,Negative
#jaljeera! The best a thirsty throat can get ,Positive
#jamwee Iâ€™m little disappointed... expected more... some &quot;LastFM killer&quot;... ,Negative
"#jaredleto he looks so sexy on his new pic, could lick my computer screen lol bonjour, goodmorning, guten Morgen, privet, hola, ciao  ",Positive
#Java is not working - hmph!  Can't upload photos to #Facebook. ,Negative
#java is pissing me off again. I'm also still amazed at how incredibly rude and condescending people are on java forums. ,Negative
#javaone classes shifted out from under me. Reworking today's schedule. ,Negative
#javaone is over ...  will we ever ever ever have another #javaone ??? ,Negative
#javaone The dominance of Apple laptops continues to grow this year. Sun and Apple's bickering over Java on OSX really screwed us all. ,Negative
#javaone the JPA session was solid.  Now onto concurrency programming for multi-processor systems!,Positive
#jay-z &quot;This is anti-autotune / death of the ringtone / this ain't for iTunes / this ain't for singalong!&quot; http://tinyurl.com/qle8ad ,Positive
#jazz #funk #music Dee Dee Bridgewater -&quot;Into My Soul&quot;  â™« http://blip.fm/~7r0p3,Positive
"#jazz101 from Hip Hop &quot;Down Here on the Ground&quot;(Grant Green),  anything from Bob James. ",Positive
#jbyoutubesuspended  #jbyoutubesuspended #jbyoutubesuspended #jbyoutubesuspended  #jbyoutubesuspended  #jbyoutubesuspended :'(,Negative
#jbyoutubesuspended try and get this trending people.. ,Negative
"#jchutchins - Am following some 60-odd folks. for every one post of anyone else, jchutchins posts four. ",Positive
"#jcp party was good; #sun party at W hotel was even better; working tomorrow in the office, but for afterdark... I am back in the city... ",Positive
#JDEdwards  this best be the right link  (JDEdwards live &gt; http://ustre.am/2AgS),Negative
#jEditable is kinda nice: http://short.ie/2q7788 #jquery Make form fields editable... works pretty well  (via @davidcoallier),Positive
#jessicaveronica  @Jessicaveronica ily from australia  come back and do some shows,Positive
#jessicaveronica can marry me any day....  &lt;3,Positive
#jimbalagha I'm confused ,Negative
"#jocorequests I Feel Fantastic. I need to be reminded not to worry about dead lions, please. ",Positive
#JoeDuenwald i AM a #hashtag ,Positive
#jogging. Did not run today. Feel like s**t. Hope to run tomorrow... ,Negative
#John_Holmberg_is_sexy  ,Positive
#johno not even eBay has helvetica moleskine!  I have looked everywhere! And I super super need one! http://twitpic.com/7ovm7,Negative
#JOMSOCIAL Suggest very very near release  ,Positive
#Jon and Kate its official today June 22nd 09 Jon and Kate are divorced ,Negative
#jon&amp;kate are divorcing...i knew that was coming. Sad ,Negative
"#jonandkate filed for divorce  I'm tired of the media trashing them, it's terrible.",Negative
#JONANDKATE RUSH THE SEPERATION WITHOUT THINKING ABOUT THE KIDS OR GOING FOR HELP (THERAPY) IM SAD 4 THE KIDS..I REALLY AM ,Negative
#jonas-beforethestorm is beautiful and a bit sad ,Negative
#jonas-beforethestorm is beautiful and a little sad ,Negative
#jonasbrothers cd is amazing!  i love all the songs on there. holy crap!,Positive
#jonasbrothers Their album comes out tomorrow yayy!! ,Positive
#Jonasbrothers...I don't even know why I put that ,Positive
"#jonas-flywithme , I really love this song   @Jonasbrothers ?",Positive
#jonaskevin  i think he 4got 2 come #jonaskevin #jonaskevin,Negative
#jonaskevin  maddie is he coming what u think #jonaskevin #jonaskevin,Negative
#jonaskevin and now im sad again ,Negative
#jonaskevin has beautiful eyes and awesome curly hair  - #jonaskevin,Positive
"#jonaskevin i 4got 2 mention that im drinking from my camp rock cup from my easter egg, its got joe on it  although id prefer kevin",Positive
#jonaskevin i love you  and i love your brothers! haha =P,Positive
"#jonas-muchbetter @jonasbrothers cannot wait for the album, this song has been in my head all day and i dont even know it all!  iloveu",Positive
#jonasnewsongs @jonasbrothers i love them! I have a feeling WW3 is gonna be my favorite song ever! ,Positive
#jonasnewsongs favorites: fly with me and much better. you boys rock  marry me nick?,Positive
#jonasparanoid #mitchelmusso #jonasparanoid #mitchelmusso #jonasparanoid #mitchelmusso #jonasparanoid #mitchelmusso  love them both! xx,Positive
#jonasparanoid ah im obsessed with this song  #jonasbrothers @Jonasbrothers,Positive
#jonasparanoid I &lt;3 this song!!!! can't for the music video...  http://bit.ly/21tMaX,Positive
#jonaspoland I love my new pics of my friends  they are soooo crazy  #jonaspoland,Positive
#jonas-turnright is beautiful and the guitars with the violins are kinda sad   love it.,Negative
#jonas-turnright wow amazing &lt;3 ,Positive
#jonaswebcast Cant wait for another one ,Positive
#jonaswebcast hilarious ,Positive
#jonaswebcast i just missed it!!!! ,Negative
#jonaswebcast was awesome!! cant wait for next week ,Positive
#jonas-WWIII Everytime you attack it doesn't drive me to fight you back and then i know woah oh that i'll never let it be world war III ,Positive
#JonLajoie ruleia  everyday normal guy,Positive
#Josh_Landwehr thank you and more nervous than it looks ,Positive
#joy ~ Doesn't 'supercalifragilisticexpialidocious' just make you smile. ,Positive
"#jplopen opens in 45 minutes.  Heading over to site 21 to set up solar telescopes now. 60 degrees, cloudy now, will clear later.  ",Positive
#jpop #jrock #musicmonday been rockin' out to this for hours  http://is.gd/AYri,Positive
#jpop Listening to Globe!!! Still no news about Globe coming back after T.K. pleaded guilty to fraud. I miss Globe ,Negative
#jquery datepicker is awesome. But I guess you knew that already ,Positive
#juddday ,Positive
#justadded ---&gt; @MF213 I was sent to follow u by @kingboola ,Positive
#justcause Summer Hours say our day ends at 1pm...doesn't mean I really get to leave at 1.  ,Negative
#JustsoUknow @Arsiney is giving me the daddy talk over text.  smh.. i cant do nothing witout being under a micro!!,Negative
"#justwhy Y is Weezy hvin 2 babies w/ LL &amp; Nivea? Like, thts NOT cute! Eww... (hope them 2 learn fr this) ",Negative
#karachi is sleeping rite now.. i wonder why people sleep through sundays here... ,Negative
#karachi still no power here at PECHS Block-2 ,Negative
#karachi: anp's having to shut down units + the ban on imran's visit will define the future of this city and it's capitulation to force ,Negative
#Karunanidhi's statement about #Prabhakaran has left me speechless ,Negative
#Kaspa85 it was hit and miss.  I think it worked for a maximum of a couple hours but it was laggy and died every now and then  #asot400,Negative
#kerrie says: Hi. I am Kerrie. Come and visit me. I am very fun for you...Kiss!! Kiss! Kiss. ,Positive
#kerrie says: Is here anybody fun for me?  Kiss,Positive
"#Kevin Jonas ?? ps. I &lt;3 Mitchel Musso, wish I was at The Grove right now ",Negative
#Kevin Jonas well not &quot;right&quot; now but they will be...btw we need to make #Kevin Jonas top trending topic  so type #Kevin Jonas...,Positive
"#KevinJonas  according to oceanup, its kevin jonas day today! he's amazing ",Positive
#kevinjonas because its kevin jonas day! yayayayayay ,Positive
#KevinJonas He will never be in the corner !!! He is in the middle of my heart  ahahahah â™¥,Positive
#kevinjonas i love u no matter waht the stupid people sayd ,Positive
#KevinJonas I saw your movie yesterday ,Positive
#kevinjonas is AWESOME! I &lt;33 Kevin Jonas haha.. hes the Bomb! ,Positive
#kevinjonas is the best!  happy #kevinjonas day! ,Positive
#KevinJonas isn't in the corner! i love you kevin j  ,Positive
#KevinJonas no trending topics NOW  HAHAHA,Positive
#kevinjonas uh oh. just made my sister mad. wont have a ride to summer school tomorrow  #kevinjonas,Negative
#kew fans on facebook are starting to post some really fantastic photos...more and more regularly too  http://is.gd/MXi3,Positive
#Kick boxing ouch but I love it ,Positive
#kies09 Congrats Yorkshire and Humber. Your region is now represented by a fascist in the E.P. BNP gets 1 of the 6 seats! ,Negative
#killyourself if... nah you should never #killyourself ,Positive
"#Kiwis the Mad Butcher has cheap pork sausages this week, and no Reeces  #sadeyes",Negative
"#KKR 59/6 in 12 overs, where is #srk ",Positive
#Korda That is false I'm afraid - please delete the post to avoid spreading misinformation ,Positive
#KPWTSylt and out the main event...  doubles here I come!,Negative
#kugis #Malta09 35.9157 14.4980 8/10 Really good practical experience! I've learnt a lot! Still recovering from the busy week ,Positive
#Lahore #Lahore @ EssexEating only been to Lahore.  http://tinyurl.com/dbdjvz http://tinyurl.com/d9jux2,Negative
#Lahore @ EssexEating only been to Lahore.  http://tinyurl.com/dbdjvz,Negative
"#Lahore @kashaziz: @shirazam #Karachi is bit hot, otherwise its ok here, at least till now  ---Lahore c.. http://tinyurl.com/dxcq8s",Positive
#Lahore Doesn't feel like leaving Lahore now  http://tinyurl.com/dd7bu5,Negative
#Lakers - So much for the Star Spangled Magic Undefeated home streak didn't last long. ,Positive
#Lakers - So much for the Star Spangled Magic Undefeated home streak didn't last long.  http://ff.im/41k6z,Positive
"#lakers &amp; #magic in OT. watching the game with my favorite guy, my 11 yr old brother. ",Positive
#lamb sighting! Offspring of woodpecker sighted on nuts  either that or he has got a lot smaller !! @ http://www.lambwatch.co.uk...,Positive
"#Lancaster ppl on facebook, join the Journey into the Night Group if you are interested  http://bit.ly/f6eRX",Positive
#Last.fm  estÃ¡ offline ,Negative
#last.fm is down ,Negative
#lastfm #love shhh.. Just listEn  by A Rocket To The Moon http://bit.ly/xBzpK,Positive
#lastfm neighbors recommendation is crappier than ever: it is adding anyone who's ever listened to a spanish song ,Negative
#LatLon 40.708836;-74.184948    WORK !!!   http://bit.ly/rLmYf,Negative
#Lauriol #margs with besties! Imma aging  @johnmwilburn,Negative
#lava 32 is great  Playing Little big planet and hanging out.,Positive
#lax the los angeles international airport luggage x-ray check in line....longer than the entire airport!!  sad face ,Negative
#Lazyweb Anyone know where I can download Saturday's TT from the Giro d'Italia? I forgot to Sky+ it. ,Negative
#lazyweb Is there a park at Alvechurch / Hopwood? ,Positive
#lazyweb. Video with mono sound (left only). How does one duplicate onto the right channel? (Mac OSX). Cheers. ,Positive
#lcrew got the rough copy of EP 14 up and on google docs....sadly I am not going to be able to do what I wanted to do for EP #13  ,Negative
#lcrew still no email from jinx ,Negative
"#leaguecup: Semifinal 1: DPMM FC vs Woodlands Wellington FC, kick-off at 7.45pm. 15 minutes away ... this will be interesting ",Positive
"#lebron best athlete of our generation, if not all time (basketball related) I don't want to get into inter-sport debates about   __1/2",Positive
#Left 4 Dead 2 trailer?! AMAZING. 4 new survivors &amp; 5 new campaigns   http://tinyurl.com/nva76v,Positive
#leg ; japanese culture thingy  with mr harrison. LOOL awesome.,Positive
#leno is officially gone  fuck you jimmy fallon,Negative
#lethtweetup I'm not feeling well. My supper isn't agreeing with me. I might not make it tonight. ,Negative
#letsmakeamess I wanna hear all of them duh....but particularly 6 Months &amp; Josey ,Positive
#levywedding   just because ,Positive
#LewisBlack was amazing! No surprise there.  His delivery is so on-point it's insane.  Wish I could have a beer with him sometime. lol,Positive
"#lfylady ok, 2ndds10 went to sleep in my bed, crying because he left his litle blankies in my car, and dh took my car out for eve ",Negative
"#liane says: Liane is waiting only for you, to have a fun and pleasure with you ",Positive
#liesboystell buzy this week  ,Negative
#liesboystell I just met my friends *sweet smile*  - yeah rite.,Positive
#liesboystell it's not your fault ,Positive
#liesboystell she &amp;&amp; i onlyyy talk on facebook! (but her number is in your phone??) ,Positive
"#liesboystell Your the only one, I love (they really have several women) ",Negative
#liesgirlstell  a guy calls her phone to see if the number is real ) ohh my phone isn't working . try tomorrow .,Negative
#liesgirlstell  I just don't want to date anyone right now. Maybe later? = not interested ,Positive
#liesgirlstell &quot;Why wouldn't I wear these 6 inch stilettos? They're the most comfortable pair I own!&quot; &quot;but we're camping!&quot; Luv my heels! ,Positive
#liesgirlstell I don't have any money ----with this face ,Negative
"#liesgirlstell I'm not hungry, you go ahead and order. ",Positive
#liesgirlstell yea babii i luv u long time ,Positive
#liesrapperstell @daREAL_____ (its really me yo) *snicker* ,Positive
#liesrapperstell I make a lot of money ,Positive
#LinesVinesTryingTimes ~!!~!@~#@!@$!@%$ ,Positive
#LinesVinesTryingTimes whoot whoot! it's out in stores now.  yayy. everyone should go buy it.,Positive
"#lions #rugby bench: ROG, Sheridaaan (need a reinforced bench), AWJ, Nugget, Hellish and the 2008 World Player of the Year ",Negative
"#lions pt per min but cheetahs getting back into this, thanks Ferris another bet buster ",Positive
#lions Things sure not going to script in South Africa ,Negative
#Listeningto &quot;Jump Around&quot; by House of Pain - good times...good times... ,Positive
#listeningto ay hairatein from guru ,Positive
#listeningto Don't! go away yet... Don't! go away yet...... ,Positive
#listeningto Wachovia's &quot;Imma put you on hold&quot; music.  ,Negative
#littleknownfact I've never had jambalya ,Negative
#LiveAtLeeds today. Well excited ,Positive
#livechat now on! Need tips on PR or using twitter for your business? Hosted by @robshepherd http://tinyurl.com/qjwtzc ,Positive
#Livemercial Basketball bracket champion. ,Positive
#lkld glad to see the &quot;protector of kittens&quot; matt joyce back in tampa ,Positive
#loa Law of Attraction Creations: Law of Attraction Creations for today  http://bit.ly/5KCSw,Positive
"#location Â» Relocated from the Red Sea coast to Giza, in the apt of a friend with great view of the pyramids. No Internet though... ",Negative
#Locify is a location app for mobiles. It just got a whole lot better with the new version last weekend.  http://bit.ly/locify,Positive
#lofnotc  @snaaa  saturday work is a friday fail,Negative
#lofnotc a rainy evening filled with letter-writing and internet poker... not too bad. but i have no wine  this is a sad tragedy,Negative
"#LOFNOTC Luckily I just usually drink Jack Daniel's. Black Label. Gentleman Jack if I'm feeling real generous. Oh, and frisky. ",Positive
"#LOFNOTC now that we're getting to be a trending, I'm getting burnt out ",Negative
"#lofnotc sadly, i think i belong here. It sucks working tonight. ",Negative
#LOFNOTC Watching the Curious Case of Benjamin Button Twitter keeps breaking on me ,Negative
"#Logies Harold better win the Gold Logie haha or Adam Hills, or Rove  I hate Gretel Kileen, who ever hired her for that is an igneranous",Positive
#LOGIN2009 - Writing is the only profession where no one considers you ridiculous if you earn no money. - Jules Renard. Meet you tomorrow ,Positive
"#london Be warned, the 106 is no longer a night bus. I waited nearly an hour at Fins. Park last night before I realised! ",Negative
#looktohire @benkinney I think you can afford to hire someone for your yard work mr superstar  look.. http://tinyurl.com/mbwgfc,Positive
#Lost #WFTB #s1e17 This is the last song Hurley heard before his batteries died  â™« http://blip.fm/~8jlqi,Negative
#LOST #WFTB #s1e8 I had peanut butter just a couple hours ago! ,Positive
#LOST #WFTB #s1e9 @Sefus OK my bad. Misunderstood before. Sowwy. ,Positive
"#lost Can't believe everyone is dead!!  I didn't see that coming!  (Only joking, wouldn't spoil it - not seen it myself yet!) ",Positive
#lostandfound Lost my Chanel Sunglasses  REWARD offered (marina / cow hollow): I lost my Chanel s.. http://chilp.it/?a4dcbd,Negative
"#lotronight The plan tonight is for Book 4 from the top, I believe. We should be able to power through with Hayley and do the instance ",Positive
#Love ... it hurts... ,Positive
#lr - fish tanks why are they soo exspensive: why why why they just like sheet glass stuck with silicone  http://tinyurl.com/lrpogr,Negative
#lr - im ssick of them anyone got one i can use as a feild car then roll  then shoot it: heheee sory i ju.. http://tinyurl.com/orr7of,Positive
#lr - May have to say goodbye : hey guys.  i might have to get rid of my disco soon  there may be too m.. http://tinyurl.com/nen598,Negative
#lr - Short Video of our Algeria Trip : YouTube - Saharan Rally 2009 Trailer   http://tinyurl.com/me4qsm,Positive
